Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"setText(findTestObject(""Object Repository/MAE Onboarding/android.widget.EditText (1)""), findTestData(""DevOps"").getValue(2, 1), 0)",,,,2023-03-17 16:46:22,2023-03-17 16:46:22,0.011s,NOT_RUN
hideKeyboard(),,,,2023-03-17 16:46:22,2023-03-17 16:46:22,0.000s,NOT_RUN
"getText(findTestObject(""Object Repository/MAE Onboarding/android.widget.TextView - Continue (1)""), 0)",,,,2023-03-17 16:46:22,2023-03-17 16:46:22,0.000s,NOT_RUN
"tap(findTestObject(""Object Repository/MAE Onboarding/android.widget.TextView - Continue (1)""), 0)",,,,2023-03-17 16:46:22,2023-03-17 16:46:22,0.000s,NOT_RUN
"getText(findTestObject(""Object Repository/MAE Onboarding/android.widget.TextView - Create your PIN for the app""), 0)",,,,2023-03-17 16:46:22,2023-03-17 16:46:22,0.006s,NOT_RUN
"takeScreenshot(""C:\Users\00123955\git\screenshot\M2U\11.png"", CONTINUE_ON_FAILURE)",,,,2023-03-17 16:46:22,2023-03-17 16:46:22,0.000s,NOT_RUN
"tap(findTestObject(""Object Repository/MAE Onboarding/android.widget.TextView - 1""), 0)",,,,2023-03-17 16:46:22,2023-03-17 16:46:22,0.000s,NOT_RUN
"tap(findTestObject(""Object Repository/MAE Onboarding/android.widget.TextView - 1""), 0)",,,,2023-03-17 16:46:22,2023-03-17 16:46:22,0.000s,NOT_RUN
"tap(findTestObject(""Object Repository/MAE Onboarding/android.widget.TextView - 1""), 0)",,,,2023-03-17 16:46:22,2023-03-17 16:46:22,0.000s,NOT_RUN
"tap(findTestObject(""Object Repository/MAE Onboarding/android.widget.TextView - 1""), 0)",,,,2023-03-17 16:46:22,2023-03-17 16:46:22,0.000s,NOT_RUN
"tap(findTestObject(""Object Repository/MAE Onboarding/android.widget.TextView - 1""), 0)",,,,2023-03-17 16:46:22,2023-03-17 16:46:22,0.000s,NOT_RUN
"tap(findTestObject(""Object Repository/MAE Onboarding/android.widget.TextView - 1""), 0)",,,,2023-03-17 16:46:22,2023-03-17 16:46:22,0.000s,NOT_RUN
"takeScreenshot(""C:\Users\00123955\git\screenshot\M2U\12.png"", CONTINUE_ON_FAILURE)",,,,2023-03-17 16:46:22,2023-03-17 16:46:22,0.000s,NOT_RUN
"tap(findTestObject(""Object Repository/MAE Onboarding/android.widget.ImageView""), 0)",,,,2023-03-17 16:46:22,2023-03-17 16:46:22,0.000s,NOT_RUN
"getText(findTestObject(""Object Repository/MAE Onboarding/android.widget.TextView - Confirm your 6-digit PIN""), 0)",,,,2023-03-17 16:46:22,2023-03-17 16:46:22,0.000s,NOT_RUN
"tap(findTestObject(""Object Repository/MAE Onboarding/android.widget.TextView - 1""), 0)",,,,2023-03-17 16:46:22,2023-03-17 16:46:22,0.016s,NOT_RUN
"tap(findTestObject(""Object Repository/MAE Onboarding/android.widget.TextView - 1""), 0)",,,,2023-03-17 16:46:22,2023-03-17 16:46:22,0.000s,NOT_RUN
"tap(findTestObject(""Object Repository/MAE Onboarding/android.widget.TextView - 1""), 0)",,,,2023-03-17 16:46:22,2023-03-17 16:46:22,0.000s,NOT_RUN
"tap(findTestObject(""Object Repository/MAE Onboarding/android.widget.TextView - 1""), 0)",,,,2023-03-17 16:46:22,2023-03-17 16:46:22,0.000s,NOT_RUN
"tap(findTestObject(""Object Repository/MAE Onboarding/android.widget.TextView - 1""), 0)",,,,2023-03-17 16:46:22,2023-03-17 16:46:22,0.000s,NOT_RUN
"tap(findTestObject(""Object Repository/MAE Onboarding/android.widget.TextView - 1""), 0)",,,,2023-03-17 16:46:22,2023-03-17 16:46:22,0.000s,NOT_RUN
"takeScreenshot(""C:\Users\00123955\git\screenshot\M2U\13.png"", CONTINUE_ON_FAILURE)",,,,2023-03-17 16:46:22,2023-03-17 16:46:22,0.000s,NOT_RUN
"tap(findTestObject(""Object Repository/MAE Onboarding/android.widget.ImageView""), 0)",,,,2023-03-17 16:46:22,2023-03-17 16:46:22,0.000s,NOT_RUN
"getText(findTestObject(""Object Repository/MAE Onboarding/android.widget.TextView - Set Up Later""), 0)",,,,2023-03-17 16:46:22,2023-03-17 16:46:22,0.000s,NOT_RUN
"takeScreenshot(""C:\Users\00123955\git\screenshot\M2U\14.png"", CONTINUE_ON_FAILURE)",,,,2023-03-17 16:46:22,2023-03-17 16:46:22,0.000s,NOT_RUN
"tap(findTestObject(""Object Repository/MAE Onboarding/android.widget.TextView - Set Up Later""), 0)",,,,2023-03-17 16:46:22,2023-03-17 16:46:22,0.000s,NOT_RUN
"getText(findTestObject(""Object Repository/MAE Onboarding/android.widget.TextView - Verify Number""), 0)",,,,2023-03-17 16:46:22,2023-03-17 16:46:22,0.000s,NOT_RUN
"getText(findTestObject(""Object Repository/MAE Onboarding/android.widget.TextView - Yes, Proceed""), 0)",,,,2023-03-17 16:46:22,2023-03-17 16:46:22,0.000s,NOT_RUN
"takeScreenshot(""C:\Users\00123955\git\screenshot\M2U\15.png"", CONTINUE_ON_FAILURE)",,,,2023-03-17 16:46:22,2023-03-17 16:46:22,0.000s,NOT_RUN
"tap(findTestObject(""Object Repository/MAE Onboarding/android.widget.TextView - Yes, Proceed""), 0)",,,,2023-03-17 16:46:22,2023-03-17 16:46:22,0.000s,NOT_RUN
delay(20),,,,2023-03-17 16:46:22,2023-03-17 16:46:22,0.000s,NOT_RUN
"takeScreenshot(""C:\Users\00123955\git\screenshot\M2U\16.png"", CONTINUE_ON_FAILURE)",,,,2023-03-17 16:46:22,2023-03-17 16:46:22,0.000s,NOT_RUN
"tap(findTestObject(""Object Repository/MAE Onboarding/android.widget.ImageView""), 0)",,,,2023-03-17 16:46:22,2023-03-17 16:46:22,0.000s,NOT_RUN
"getText(findTestObject(""Object Repository/MAE Onboarding/android.widget.EditText - Enter your name""), 0)",,,,2023-03-17 16:46:22,2023-03-17 16:46:22,0.000s,NOT_RUN
"setText(findTestObject(""Object Repository/MAE Onboarding/android.widget.EditText - Enter your name""), ""Mayesha"", 0)",,,,2023-03-17 16:46:22,2023-03-17 16:46:22,0.000s,NOT_RUN
"takeScreenshot(""C:\Users\00123955\git\screenshot\M2U\17.png"", CONTINUE_ON_FAILURE)",,,,2023-03-17 16:46:22,2023-03-17 16:46:22,0.000s,NOT_RUN
hideKeyboard(),,,,2023-03-17 16:46:22,2023-03-17 16:46:22,0.000s,NOT_RUN
"getText(findTestObject(""MAE Onboarding/android.widget.TextView - Continue""), 0)",,,,2023-03-17 16:46:22,2023-03-17 16:46:22,0.000s,NOT_RUN
"takeScreenshot(""C:\Users\00123955\git\screenshot\M2U\18.png"", CONTINUE_ON_FAILURE)",,,,2023-03-17 16:46:22,2023-03-17 16:46:22,0.000s,NOT_RUN
"tap(findTestObject(""MAE Onboarding/android.widget.TextView - Continue""), 0)",,,,2023-03-17 16:46:22,2023-03-17 16:46:22,0.000s,NOT_RUN
"getText(findTestObject(""Object Repository/MAE Onboarding/android.widget.TextView - Introducing Wallet""), 0)",,,,2023-03-17 16:46:22,2023-03-17 16:46:22,0.000s,NOT_RUN
"tap(findTestObject(""MAE Onboarding/android.widget.TextView - Continue""), 0)",,,,2023-03-17 16:46:22,2023-03-17 16:46:22,0.000s,NOT_RUN
"getText(findTestObject(""Object Repository/MAE Onboarding/android.widget.TextView - Skip (1)""), 0)",,,,2023-03-17 16:46:22,2023-03-17 16:46:22,0.000s,NOT_RUN
"tap(findTestObject(""Object Repository/MAE Onboarding/android.widget.TextView - Skip (1)""), 0)",,,,2023-03-17 16:46:22,2023-03-17 16:46:22,0.000s,NOT_RUN
"getText(findTestObject(""Object Repository/MAE Onboarding/android.widget.TextView - Set Up Successful""), 0)",,,,2023-03-17 16:46:22,2023-03-17 16:46:22,0.000s,NOT_RUN
"takeScreenshot(""C:\Users\00123955\git\screenshot\M2U\19.png"", CONTINUE_ON_FAILURE)",,,,2023-03-17 16:46:22,2023-03-17 16:46:22,0.000s,NOT_RUN
"tap(findTestObject(""Object Repository/MAE Onboarding/android.widget.TextView - Done""), 0)",,,,2023-03-17 16:46:22,2023-03-17 16:46:22,0.000s,NOT_RUN
"getText(findTestObject(""Object Repository/MAE Onboarding/android.widget.TextView - Mayesha""), 0)",,,,2023-03-17 16:46:22,2023-03-17 16:46:22,0.000s,NOT_RUN
"takeScreenshot(""C:\Users\00123955\git\screenshot\M2U\20.png"", CONTINUE_ON_FAILURE)",,,,2023-03-17 16:46:22,2023-03-17 16:46:22,0.000s,NOT_RUN
"getText(findTestObject(""Object Repository/MAE Onboarding/android.widget.TextView - Maybank2u""), 0)",,,,2023-03-17 16:46:22,2023-03-17 16:46:22,0.000s,NOT_RUN
"tap(findTestObject(""Object Repository/MAE Onboarding/android.widget.TextView - Maybank2u""), 0)",,,,2023-03-17 16:46:22,2023-03-17 16:46:22,0.000s,NOT_RUN
"getText(findTestObject(""Object Repository/MAE Onboarding/android.widget.TextView - Total Balance""), 0)",,,,2023-03-17 16:46:22,2023-03-17 16:46:22,0.008s,NOT_RUN
"getText(findTestObject(""Object Repository/MAE Onboarding/android.widget.TextView - Savings Account-i""), 0)",,,,2023-03-17 16:46:22,2023-03-17 16:46:22,0.001s,NOT_RUN
"takeScreenshot(""C:\Users\00123955\git\screenshot\M2U\21.png"", CONTINUE_ON_FAILURE)",,,,2023-03-17 16:46:22,2023-03-17 16:46:22,0.000s,NOT_RUN
"tap(findTestObject(""Object Repository/MAE Onboarding/android.widget.TextView - Savings Account-i""), 0)",,,,2023-03-17 16:46:22,2023-03-17 16:46:22,0.000s,NOT_RUN
"getText(findTestObject(""Object Repository/MAE Onboarding/android.widget.TextView - Transfer""), 0)",,,,2023-03-17 16:46:22,2023-03-17 16:46:22,0.000s,NOT_RUN
"tap(findTestObject(""Object Repository/MAE Onboarding/android.widget.TextView - Transfer""), 0)",,,,2023-03-17 16:46:22,2023-03-17 16:46:22,0.000s,NOT_RUN
closeApplication(),,,,2023-03-17 16:46:22,2023-03-17 16:46:23,1.046s,PASSED
