Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"getText(findTestObject(""Object Repository/MAE Onboarding/android.widget.TextView - Verify Number""), 0)",,,,2023-03-17 16:42:21,2023-03-17 16:42:22,1.087s,PASSED
"getText(findTestObject(""Object Repository/MAE Onboarding/android.widget.TextView - Yes, Proceed""), 0)",,,,2023-03-17 16:42:22,2023-03-17 16:42:23,0.312s,PASSED
"takeScreenshot(""C:\Users\00123955\git\screenshot\M2U\15.png"", CONTINUE_ON_FAILURE)",,,,2023-03-17 16:42:23,2023-03-17 16:42:23,0.495s,PASSED
"tap(findTestObject(""Object Repository/MAE Onboarding/android.widget.TextView - Yes, Proceed""), 0)",,,,2023-03-17 16:42:23,2023-03-17 16:42:24,0.481s,PASSED
delay(20),,,,2023-03-17 16:42:24,2023-03-17 16:42:44,20.066s,PASSED
"takeScreenshot(""C:\Users\00123955\git\screenshot\M2U\16.png"", CONTINUE_ON_FAILURE)",,,,2023-03-17 16:42:44,2023-03-17 16:42:44,0.488s,PASSED
"tap(findTestObject(""Object Repository/MAE Onboarding/android.widget.ImageView""), 0)",,,,2023-03-17 16:42:44,2023-03-17 16:42:44,0.410s,PASSED
"getText(findTestObject(""Object Repository/MAE Onboarding/android.widget.EditText - Enter your name""), 0)",,,,2023-03-17 16:42:44,2023-03-17 16:42:47,2.457s,PASSED
"setText(findTestObject(""Object Repository/MAE Onboarding/android.widget.EditText - Enter your name""), ""Mayesha"", 0)",,,,2023-03-17 16:42:47,2023-03-17 16:42:48,1.238s,PASSED
"takeScreenshot(""C:\Users\00123955\git\screenshot\M2U\17.png"", CONTINUE_ON_FAILURE)",,,,2023-03-17 16:42:48,2023-03-17 16:42:49,0.459s,PASSED
hideKeyboard(),,,,2023-03-17 16:42:49,2023-03-17 16:42:49,0.712s,PASSED
"getText(findTestObject(""MAE Onboarding/android.widget.TextView - Continue""), 0)",,,,2023-03-17 16:42:49,2023-03-17 16:42:50,0.290s,PASSED
"takeScreenshot(""C:\Users\00123955\git\screenshot\M2U\18.png"", CONTINUE_ON_FAILURE)",,,,2023-03-17 16:42:50,2023-03-17 16:42:50,0.596s,PASSED
"tap(findTestObject(""MAE Onboarding/android.widget.TextView - Continue""), 0)",,,,2023-03-17 16:42:50,2023-03-17 16:42:50,0.251s,PASSED
"getText(findTestObject(""Object Repository/MAE Onboarding/android.widget.TextView - Introducing Wallet""), 0)",,,,2023-03-17 16:42:50,2023-03-17 16:42:52,1.372s,PASSED
"tap(findTestObject(""MAE Onboarding/android.widget.TextView - Continue""), 0)",,,,2023-03-17 16:42:52,2023-03-17 16:42:52,0.282s,PASSED
"getText(findTestObject(""Object Repository/MAE Onboarding/android.widget.TextView - Skip (1)""), 0)",,,,2023-03-17 16:42:52,2023-03-17 16:42:57,5.092s,PASSED
"tap(findTestObject(""Object Repository/MAE Onboarding/android.widget.TextView - Skip (1)""), 0)",,,,2023-03-17 16:42:57,2023-03-17 16:42:57,0.265s,PASSED
"getText(findTestObject(""Object Repository/MAE Onboarding/android.widget.TextView - Set Up Successful""), 0)",,,,2023-03-17 16:42:57,2023-03-17 16:43:01,3.634s,PASSED
"takeScreenshot(""C:\Users\00123955\git\screenshot\M2U\19.png"", CONTINUE_ON_FAILURE)",,,,2023-03-17 16:43:01,2023-03-17 16:43:02,0.814s,PASSED
"tap(findTestObject(""Object Repository/MAE Onboarding/android.widget.TextView - Done""), 0)",,,,2023-03-17 16:43:02,2023-03-17 16:43:02,0.230s,PASSED
"getText(findTestObject(""Object Repository/MAE Onboarding/android.widget.TextView - Mayesha""), 0)",,,,2023-03-17 16:43:02,2023-03-17 16:43:05,2.485s,PASSED
"takeScreenshot(""C:\Users\00123955\git\screenshot\M2U\20.png"", CONTINUE_ON_FAILURE)",,,,2023-03-17 16:43:05,2023-03-17 16:43:06,0.923s,PASSED
"getText(findTestObject(""Object Repository/MAE Onboarding/android.widget.TextView - Maybank2u""), 0)",,,,2023-03-17 16:43:06,2023-03-17 16:43:06,0.344s,PASSED
"tap(findTestObject(""Object Repository/MAE Onboarding/android.widget.TextView - Maybank2u""), 0)",,,,2023-03-17 16:43:06,2023-03-17 16:43:06,0.423s,PASSED
"getText(findTestObject(""Object Repository/MAE Onboarding/android.widget.TextView - Total Balance""), 0)",,,,2023-03-17 16:43:06,2023-03-17 16:43:08,2.008s,PASSED
"getText(findTestObject(""Object Repository/MAE Onboarding/android.widget.TextView - Savings Account-i""), 0)",,,,2023-03-17 16:43:08,2023-03-17 16:43:09,0.370s,PASSED
"takeScreenshot(""C:\Users\00123955\git\screenshot\M2U\21.png"", CONTINUE_ON_FAILURE)",,,,2023-03-17 16:43:09,2023-03-17 16:43:10,1.414s,PASSED
"tap(findTestObject(""Object Repository/MAE Onboarding/android.widget.TextView - Savings Account-i""), 0)",,,,2023-03-17 16:43:10,2023-03-17 16:43:11,0.503s,PASSED
"getText(findTestObject(""Object Repository/MAE Onboarding/android.widget.TextView - Transfer""), 0)",,,,2023-03-17 16:43:11,2023-03-17 16:43:12,1.194s,PASSED
"tap(findTestObject(""Object Repository/MAE Onboarding/android.widget.TextView - Transfer""), 0)",,,,2023-03-17 16:43:12,2023-03-17 16:43:12,0.320s,PASSED
closeApplication(),,,,2023-03-17 16:43:12,2023-03-17 16:43:15,2.433s,PASSED
